Unnamed: 0,CO_GT,PT08_S1_CO,NMHC_GT,Nox_GT,PT08_S3_Nox,NO2_GT,PT08_S4_NO2,PT08_S5_O3,T2,RH,AH,C6H6_GT
4701.0,2.2,1109.2,-999.0,244.3,787.2,121.1,1220.1,866.2,13.0,144.3,32.074,7.0
4702.0,1.0,972.2,66.1,47.3,1222.2,70.1,1256.1,678.2,14.9,81.7,2.1502,2.8
4703.0,3.0,1247.2,248.1,187.3,812.2,125.1,1618.1,1193.2,12.4,111.1,2.4748,11.6
4704.0,1.7,1063.2,-999.0,205.3,886.2,127.1,1391.1,996.2,26.1,66.9,33.313,9.2
4705.0,1.0,890.2,-999.0,101.3,1053.2,82.1,803.1,391.2,8.9,80.1,1.4614,2.2
4706.0,0.8,888.2,-999.0,71.3,1112.2,66.1,963.1,512.2,4.0,166.3,2.1361,1.1
4707.0,3.5,1304.2,-999.0,491.3,507.2,173.1,1558.1,1497.2,15.8,97.7,2.6971,18.2
4708.0,1.6,1060.2,-999.0,72.3,833.2,83.1,1718.1,778.2,36.2,44.3,39.112,10.3
4709.0,2.5,959.2,-999.0,171.3,892.2,113.1,939.1,664.2,9.9,86.7,1.6714,4.1
4710.0,1.5,875.2,-999.0,85.3,978.2,84.1,1504.1,601.2,29.6,38.9,2.4616,8.3
4711.0,-999.0,1065.2,-999.0,-999.0,819.2,-999.0,1397.1,799.2,14.8,151.1,37.762,7.9
4712.0,2.7,1212.2,-999.0,380.3,622.2,185.1,1284.1,1214.2,7.9,126.9,2.1205,10.9
4713.0,0.6,823.2,-999.0,69.3,1090.2,47.1,1304.1,671.2,20.3,121.7,42.829,2.7
4714.0,-999.0,752.2,-999.0,-999.0,1163.2,-999.0,1144.1,435.2,37.4,21.9,2.1538,4.0
4715.0,-999.0,944.2,-999.0,98.3,1063.2,68.1,985.1,381.2,12.4,103.7,2.3152,1.6
4716.0,-999.0,995.2,-999.0,-999.0,1028.2,-999.0,1479.1,685.2,10.4,151.3,2.9374,5.9
4717.0,2.1,1021.2,-999.0,340.3,741.2,140.1,1314.1,907.2,14.3,132.9,32.119,7.9
4718.0,-999.0,1374.2,-999.0,-999.0,490.2,-999.0,2069.1,1704.2,32.9,58.9,43.132,28.6
4719.0,0.9,968.2,29.1,43.3,1320.2,61.1,1386.1,867.2,14.9,118.5,3.0637,2.8
4720.0,0.7,928.2,-999.0,148.3,985.2,89.1,908.1,884.2,4.6,112.7,1.54,2.7
4721.0,1.6,1068.2,-999.0,70.3,736.2,59.1,1728.1,916.2,30.9,90.1,59.299,8.4
4722.0,-999.0,1349.2,-999.0,275.3,487.2,142.1,2256.1,1533.2,27.5,97.3,52.441,21.3
4723.0,1.6,1067.2,-999.0,177.3,775.2,130.1,993.1,1009.2,8.3,93.9,1.6297,4.9
4724.0,0.9,1016.2,-999.0,117.3,824.2,85.1,1090.1,937.2,8.5,149.1,2.5723,2.9
4725.0,4.1,1542.2,-999.0,464.3,531.2,181.1,1435.1,1972.2,11.5,135.9,2.8357,15.4
4726.0,0.9,898.2,60.1,70.3,1271.2,72.1,1307.1,517.2,14.1,87.7,2.1877,3.4
4727.0,0.8,825.2,-999.0,35.3,1062.2,49.1,1462.1,613.2,20.1,101.9,35.482,4.1
4728.0,0.4,716.2,-999.0,9.3,1795.2,16.1,1235.1,350.2,19.6,92.7,31.189,0.7
4729.0,0.8,930.2,-999.0,103.3,975.2,74.1,1215.1,720.2,14.0,170.3,40.447,2.5
4730.0,2.0,-999.0,-999.0,214.3,-999.0,156.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
4731.0,-999.0,930.2,-999.0,125.3,849.2,48.1,1392.1,843.2,19.7,142.7,4.936,4.6
4732.0,3.9,1347.2,-999.0,750.3,527.2,179.1,1443.1,1568.2,9.4,134.3,2.4547,17.1
4733.0,3.3,1189.2,-999.0,411.3,680.2,129.1,1286.1,1115.2,6.3,168.3,2.5054,10.6
4734.0,1.3,1006.2,-999.0,115.3,921.2,111.1,1636.1,769.2,30.8,46.9,3.145,12.1
4735.0,0.7,806.2,-999.0,55.3,1322.2,50.1,728.1,368.2,3.2,88.9,1.126,0.6
4736.0,1.1,875.2,-999.0,117.3,1037.2,75.1,1133.1,612.2,15.8,119.1,31.702,2.7
4737.0,0.9,951.2,-999.0,109.3,895.2,86.1,929.1,666.2,12.8,81.7,1.8931,2.8
4738.0,3.1,1003.2,-999.0,234.3,821.2,142.1,1008.1,788.2,6.9,116.1,1.8274,5.2
4739.0,1.3,1033.2,-999.0,339.3,855.2,159.1,999.1,1230.2,8.1,79.7,1.3858,7.6
4740.0,4.1,1424.2,-999.0,507.3,566.2,176.1,1351.1,1896.2,12.3,122.3,2.6956,13.2
4741.0,3.1,1182.2,-999.0,219.3,733.2,121.1,1831.1,1032.2,13.7,131.1,30.652,14.1
4742.0,1.0,942.2,-999.0,83.3,915.2,59.1,1419.1,737.2,21.6,115.9,44.074,5.3
4743.0,1.5,1411.2,-999.0,570.3,519.2,135.1,1426.1,1920.2,13.5,102.5,2.4424,16.4
4744.0,12.0,2008.2,-999.0,1389.3,325.2,220.1,2562.1,2342.2,12.5,149.5,32.323,50.6
4745.0,-999.0,1320.2,-999.0,-999.0,730.2,-999.0,1689.1,1440.2,14.9,99.5,2.5963,13.0
4746.0,0.7,852.2,46.1,59.3,1186.2,59.1,1321.1,793.2,14.3,104.5,2.6239,2.9
4747.0,3.3,1202.2,-999.0,629.3,1376.2,143.1,1410.1,1340.2,11.1,148.9,3.0208,13.0
4748.0,-999.0,753.2,-999.0,14.3,1904.2,19.1,1110.1,301.2,16.4,82.1,2.3539,0.5
4749.0,-999.0,863.2,-999.0,-999.0,1032.2,-999.0,1403.1,791.2,20.9,124.3,45.232,3.9
4750.0,2.7,1175.2,-999.0,492.3,668.2,122.1,1422.1,1059.2,13.1,155.7,35.023,10.6
4751.0,1.4,1018.2,-999.0,112.3,809.2,77.1,1491.1,864.2,22.2,116.9,46.279,7.7
4752.0,0.6,841.2,-999.0,11.3,1144.2,16.1,1464.1,463.2,27.8,105.1,5.869,1.9
4753.0,-999.0,973.2,-999.0,-999.0,914.2,-999.0,1373.1,619.2,38.2,39.5,38.884,5.0
4754.0,1.8,919.2,-999.0,-999.0,955.2,-999.0,882.1,979.2,2.4,112.7,1.3402,3.7
4755.0,1.4,1076.2,-999.0,111.3,819.2,109.1,1525.1,923.2,41.9,30.1,36.067,9.9
4756.0,-999.0,970.2,-999.0,-999.0,916.2,-999.0,1101.1,732.2,10.2,129.3,2.4901,3.4
4757.0,1.1,1038.2,57.1,85.3,1220.2,93.1,1279.1,688.2,14.5,77.1,1.9873,3.5
4758.0,3.4,1322.2,-999.0,574.3,682.2,130.1,1591.1,1472.2,14.6,122.3,30.121,17.3
4759.0,5.3,1362.2,-999.0,600.3,755.2,159.1,1698.1,1461.2,12.0,124.7,2.7022,22.8
4760.0,-999.0,1180.2,-999.0,-999.0,826.2,-999.0,1595.1,1036.2,18.8,69.7,2.3308,11.0
4761.0,6.2,1746.2,824.1,319.3,553.2,148.1,2119.1,1898.2,16.9,99.7,2.9338,24.2
4762.0,3.7,-999.0,-999.0,484.3,-999.0,137.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
4763.0,5.5,-999.0,-999.0,723.3,-999.0,251.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
4764.0,1.3,1033.2,-999.0,154.3,735.2,117.1,1185.1,937.2,13.9,130.5,30.925,4.9
4765.0,3.6,1312.2,-999.0,790.3,570.2,333.1,1230.1,1761.2,8.6,79.5,1.4275,15.5
4766.0,1.6,965.2,61.1,94.3,1325.2,85.1,1333.1,821.2,8.3,126.9,2.1715,4.7
4767.0,-999.0,949.2,-999.0,-999.0,884.2,-999.0,1393.1,759.2,16.7,154.7,43.573,4.8
4768.0,1.2,897.2,-999.0,176.3,908.2,119.1,916.1,467.2,19.5,50.7,1.7875,3.6
4769.0,-999.0,1252.2,-999.0,-999.0,559.2,-999.0,1474.1,1257.2,13.7,105.7,2.5531,15.5
4770.0,2.3,991.2,-999.0,272.3,872.2,110.1,1448.1,923.2,22.4,84.5,33.727,10.0
4771.0,2.0,1107.2,-999.0,255.3,689.2,73.1,1403.1,985.2,15.6,146.7,38.635,9.0
4772.0,0.9,859.2,-999.0,98.3,1126.2,65.1,1039.1,696.2,9.8,144.1,2.6947,1.9
4773.0,2.9,1317.2,-999.0,471.3,542.2,92.1,1727.1,1436.2,21.7,122.9,47.188,15.7
4774.0,-999.0,1666.2,-999.0,-999.0,427.2,-999.0,2195.1,1968.2,23.4,108.9,46.258,31.0
4775.0,5.5,1319.2,-999.0,757.3,497.2,245.1,1458.1,1746.2,12.9,45.7,1.1092,23.8
4776.0,1.5,1036.2,-999.0,73.3,900.2,83.1,1645.1,860.2,28.5,78.3,44.743,7.0
4777.0,2.7,1243.2,-999.0,152.3,675.2,103.1,1978.1,1195.2,23.7,119.7,51.679,12.7
4778.0,2.9,1171.2,-999.0,156.3,835.2,112.1,1674.1,988.2,19.1,103.5,33.766,10.8
4779.0,3.4,1383.2,-999.0,524.3,785.2,188.1,1538.1,1793.2,16.8,94.7,2.7649,20.6
4780.0,-999.0,1234.2,-999.0,142.3,658.2,149.1,1781.1,1160.2,39.7,34.1,36.292,16.8
4781.0,-999.0,812.2,-999.0,-999.0,995.2,-999.0,1348.1,661.2,21.7,103.3,39.613,3.4
4782.0,-999.0,898.2,-999.0,-999.0,1059.2,-999.0,1259.1,661.2,23.3,82.5,34.783,4.2
4783.0,-999.0,993.2,-999.0,-999.0,950.2,-999.0,1680.1,790.2,25.9,65.3,3.316,10.2
4784.0,5.2,1519.2,-999.0,623.3,370.2,140.1,2005.1,1648.2,14.5,131.7,32.281,26.3
4785.0,3.3,1181.2,405.1,147.3,787.2,119.1,1685.1,1032.2,18.4,71.9,2.3503,13.9
4786.0,1.5,1044.2,-999.0,144.3,889.2,123.1,1683.1,942.2,29.0,52.1,30.664,12.6
4787.0,3.0,1261.2,-999.0,122.3,628.2,120.1,1837.1,1303.2,31.3,66.5,44.593,15.3
4788.0,3.6,1410.2,-999.0,212.3,724.2,139.1,1957.1,1344.2,16.5,95.1,2.7373,19.0
4789.0,1.0,922.2,-999.0,227.3,898.2,141.1,922.1,706.2,11.2,86.7,1.816,3.1
4790.0,1.2,879.2,-999.0,140.3,1027.2,101.1,836.1,545.2,2.6,102.1,1.2334,2.8
4791.0,4.1,1531.2,-999.0,673.3,407.2,133.1,1860.1,1683.2,12.8,139.3,30.718,23.6
4792.0,2.0,1015.2,-999.0,127.3,877.2,120.1,1668.1,847.2,36.5,30.3,2.8015,12.3
4793.0,-999.0,1003.2,-999.0,-999.0,882.2,-999.0,899.1,1138.2,7.9,76.9,1.3255,4.6
4794.0,-999.0,784.2,-999.0,-999.0,1128.2,-999.0,1392.1,554.2,26.1,81.3,40.501,2.0
4795.0,-999.0,854.2,-999.0,98.3,980.2,56.1,1151.1,665.2,17.1,104.7,30.127,3.8
4796.0,1.3,972.2,-999.0,169.3,926.2,88.1,1032.1,882.2,8.0,138.7,2.3239,3.4
4797.0,-999.0,892.2,-999.0,-999.0,1309.2,-999.0,1396.1,441.2,13.9,143.9,34.036,1.9
4798.0,1.4,921.2,-999.0,198.3,921.2,125.1,881.1,673.2,7.4,70.1,1.1752,4.5
4799.0,2.6,1206.2,-999.0,345.3,634.2,90.1,1484.1,1128.2,19.6,117.9,39.685,12.0
4800.0,2.0,1089.2,-999.0,131.3,801.2,143.1,1675.1,825.2,38.6,44.9,45.154,10.4
4801.0,-999.0,1414.2,-999.0,486.3,478.2,139.1,1896.1,1588.2,26.0,85.7,42.466,24.4
4802.0,3.1,1051.2,-999.0,186.3,760.2,147.1,1787.1,963.2,28.7,44.7,2.677,15.3
4803.0,2.1,1300.2,204.1,110.3,777.2,107.1,1659.1,1375.2,18.9,95.5,30.763,11.8
4804.0,5.2,1582.2,-999.0,693.3,435.2,128.1,2141.1,1827.2,23.3,109.5,46.147,29.5
4805.0,4.0,1268.2,-999.0,202.3,650.2,161.1,2144.1,1334.2,32.6,52.1,37.606,23.6
4806.0,2.9,1293.2,-999.0,376.3,589.2,150.1,1399.1,1062.2,22.8,84.9,3.562,9.7
4807.0,0.9,975.2,-999.0,169.3,874.2,95.1,1020.1,951.2,4.3,158.3,2.0833,3.3
4808.0,1.1,1054.2,71.1,-999.0,963.2,-999.0,1598.1,965.2,15.8,154.9,41.149,5.0
4809.0,1.9,1011.2,-999.0,278.3,842.2,160.1,998.1,929.2,7.1,120.1,1.9165,4.6
4810.0,6.7,1303.2,-999.0,-999.0,515.2,-999.0,1744.1,1580.2,10.7,106.9,2.1454,28.9
4811.0,2.3,1303.2,-999.0,403.3,536.2,116.1,1488.1,1323.2,11.9,132.7,2.8522,13.5
4812.0,4.3,1050.2,-999.0,539.3,662.2,164.1,1256.1,1269.2,13.8,45.9,1.1743,18.7
4813.0,-999.0,1311.2,-999.0,-999.0,648.2,-999.0,1991.1,1520.2,18.2,102.3,31.753,19.4
4814.0,3.4,1235.2,-999.0,505.3,616.2,166.1,1265.1,1519.2,7.7,130.7,2.1526,12.8
4815.0,-999.0,1393.2,-999.0,-999.0,529.2,-999.0,2080.1,1500.2,23.3,136.9,57.829,21.6
4816.0,3.0,1135.2,-999.0,460.3,679.2,146.1,1161.1,1273.2,17.5,46.7,1.4797,13.5
4817.0,0.9,969.2,48.1,47.3,1271.2,64.1,1309.1,684.2,14.1,102.7,2.5489,2.7
4818.0,2.4,1142.2,-999.0,100.3,746.2,112.1,1611.1,1062.2,28.0,55.3,30.856,11.6
4819.0,-999.0,978.2,-999.0,266.3,834.2,115.1,1015.1,878.2,2.5,173.3,2.0107,4.8
4820.0,3.4,1239.2,-999.0,758.3,577.2,260.1,1211.1,1459.2,7.9,75.3,1.2982,13.4
4821.0,2.2,1024.2,-999.0,183.3,779.2,104.1,1690.1,952.2,28.6,54.7,31.537,12.1
4822.0,6.5,1689.2,783.1,323.3,560.2,149.1,2298.1,1492.2,14.0,156.1,37.009,26.8
4823.0,4.2,1301.2,-999.0,124.3,623.2,140.1,1813.1,1153.2,39.7,37.7,40.339,17.0
4824.0,-999.0,1268.2,-999.0,-999.0,593.2,-999.0,1323.1,1632.2,14.2,78.5,1.9834,16.0
4825.0,0.7,960.2,-999.0,66.3,1059.2,60.1,1122.1,724.2,13.0,140.9,31.432,1.3
4826.0,0.7,880.2,-999.0,-999.0,1161.2,-999.0,948.1,499.2,3.6,161.3,2.0209,1.4
4827.0,-999.0,981.2,-999.0,126.3,839.2,108.1,1572.1,785.2,31.3,53.3,3.676,8.5
4828.0,2.2,1056.2,-999.0,137.3,765.2,108.1,1668.1,1272.2,28.9,50.3,3.0379,12.8
4829.0,1.8,-999.0,-999.0,104.3,-999.0,87.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
4830.0,3.6,1326.2,-999.0,366.3,499.2,68.1,1971.1,1395.2,20.3,133.3,46.801,24.5
4831.0,5.7,1608.2,-999.0,949.3,446.2,208.1,1845.1,2058.2,15.9,112.7,30.178,27.2
4832.0,-999.0,959.2,-999.0,100.3,909.2,81.1,1016.1,822.2,10.2,123.9,2.3893,1.9
4833.0,5.8,1593.2,743.1,309.3,582.2,142.1,2159.1,1449.2,14.7,152.1,37.819,23.0
4834.0,3.1,1121.2,-999.0,232.3,707.2,154.1,1912.1,1120.2,31.5,50.7,34.432,17.1
4835.0,-999.0,1282.2,-999.0,-999.0,605.2,-999.0,1651.1,1103.2,27.3,81.5,43.543,12.7
4836.0,2.9,1353.2,320.1,195.3,774.2,130.1,1783.1,1159.2,11.8,138.3,2.9491,13.4
4837.0,0.4,683.2,-999.0,28.3,1775.2,22.1,805.1,302.2,10.5,77.3,1.5586,0.4
4838.0,1.9,990.2,-999.0,140.3,974.2,90.1,1404.1,861.2,19.9,57.1,2.056,8.6
4839.0,5.1,-999.0,-999.0,937.3,-999.0,164.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
4840.0,4.3,1440.2,-999.0,815.3,482.2,183.1,1476.1,2022.2,9.4,109.1,2.0245,20.5
4841.0,0.9,1096.2,-999.0,287.3,690.2,165.1,1146.1,943.2,12.3,101.9,2.2606,6.8
4842.0,2.4,1009.2,-999.0,492.3,791.2,161.1,1015.1,1080.2,7.9,84.1,1.4392,8.7
4843.0,1.6,1135.2,-999.0,84.3,872.2,83.1,1653.1,973.2,19.0,125.1,40.663,6.7
4844.0,4.4,1492.2,-999.0,527.3,460.2,138.1,1935.1,1632.2,24.3,88.1,39.334,26.4
4845.0,1.1,841.2,-999.0,61.3,1135.2,62.1,1463.1,609.2,30.2,50.9,32.023,6.0
4846.0,3.5,-999.0,-999.0,584.3,-999.0,191.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
4847.0,1.8,-999.0,-999.0,299.3,-999.0,87.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
4848.0,1.8,1197.2,-999.0,320.3,820.2,99.1,1295.1,1173.2,12.4,163.9,35.122,7.6
4849.0,1.1,941.2,-999.0,44.3,897.2,60.1,1582.1,544.2,37.4,56.1,52.711,5.6
4850.0,1.7,1153.2,-999.0,272.3,712.2,122.1,1324.1,811.2,13.9,167.1,39.562,4.4
4851.0,-999.0,1540.2,-999.0,-999.0,519.2,-999.0,2301.1,1657.2,22.1,116.7,45.697,27.8
4852.0,2.0,1176.2,-999.0,206.3,659.2,91.1,1572.1,1178.2,20.4,132.9,46.873,10.4
4853.0,0.8,844.2,-999.0,67.3,1284.2,64.1,1350.1,521.2,22.9,62.9,2.6845,4.8
4854.0,5.4,-999.0,-999.0,791.3,-999.0,167.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
4855.0,-999.0,1299.2,-999.0,-999.0,617.2,-999.0,1688.1,1107.2,24.5,105.1,4.849,12.7
4856.0,3.3,1278.2,-999.0,561.3,585.2,132.1,1734.1,1354.2,19.8,130.9,44.662,16.1
4857.0,0.6,703.2,-999.0,81.3,2121.2,48.1,837.1,356.2,10.6,75.9,1.5463,1.1
4858.0,2.2,969.2,-999.0,292.3,889.2,128.1,914.1,1064.2,3.1,105.1,1.3063,5.2
4859.0,3.7,1256.2,-999.0,582.3,563.2,181.1,1251.1,1699.2,7.3,101.3,1.651,16.7
4860.0,1.7,1160.2,-999.0,182.3,622.2,62.1,1727.1,1023.2,23.3,127.9,53.971,11.6
4861.0,1.8,1141.2,-999.0,244.3,745.2,169.1,1026.1,1230.2,8.6,91.7,1.6324,6.1
4862.0,3.0,1173.2,-999.0,379.3,597.2,115.1,1551.1,1289.2,17.4,114.3,33.583,15.7
4863.0,-999.0,831.2,10.1,21.3,1893.2,32.1,1134.1,384.2,6.2,131.9,1.9744,1.1
4864.0,5.6,-999.0,-999.0,1182.3,-999.0,236.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
4865.0,2.1,979.2,-999.0,148.3,796.2,110.1,1515.1,1027.2,33.5,40.3,30.526,10.6
4866.0,1.0,933.2,-999.0,51.3,948.2,52.1,1551.1,629.2,31.7,71.1,48.907,4.7
4867.0,-999.0,895.2,-999.0,19.3,941.2,36.1,1469.1,703.2,27.2,94.9,50.527,3.3
4868.0,-999.0,999.2,-999.0,-999.0,785.2,-999.0,1644.1,864.2,27.3,92.1,49.228,7.2
4869.0,1.5,987.2,-999.0,236.3,816.2,156.1,959.1,821.2,11.4,67.1,1.4428,6.1
4870.0,2.5,996.2,-999.0,417.3,2318.2,128.1,1136.1,1060.2,13.0,69.1,1.6306,10.6
4871.0,6.0,1436.2,-999.0,548.3,458.2,191.1,1808.1,1626.2,15.3,124.5,32.023,22.7
4872.0,1.2,1144.2,29.1,98.3,1490.2,82.1,1339.1,730.2,10.3,119.3,2.3251,3.2
4873.0,3.2,1252.2,-999.0,395.3,615.2,90.1,1526.1,1188.2,19.6,114.9,38.722,13.3
4874.0,0.5,923.2,-999.0,75.3,1049.2,59.1,1002.1,667.2,10.2,129.1,2.4904,1.2
4875.0,1.7,1122.2,88.1,132.3,1015.2,90.1,1438.1,974.2,8.6,132.7,2.3125,6.7
4876.0,2.4,1143.2,-999.0,289.3,738.2,86.1,1260.1,1069.2,10.9,155.1,30.181,7.6
4877.0,2.8,1301.2,-999.0,532.3,574.2,214.1,1255.1,1636.2,13.6,70.1,1.7188,12.7
4878.0,3.2,1264.2,-999.0,407.3,593.2,94.1,1750.1,1258.2,21.4,132.7,49.882,14.5
4879.0,1.1,1053.2,-999.0,125.3,808.2,94.1,1109.1,709.2,12.4,131.7,2.9122,2.9
4880.0,1.5,837.2,-999.0,31.3,1065.2,9.1,1171.1,624.2,19.9,62.5,2.2381,6.0
4881.0,0.9,865.2,-999.0,61.3,989.2,49.1,1385.1,678.2,22.3,126.1,50.119,3.7
4882.0,0.8,826.2,41.1,25.3,1424.2,39.1,1197.1,402.2,15.8,85.1,2.3617,1.7
4883.0,3.0,1139.2,-999.0,652.3,649.2,170.1,1181.1,1388.2,12.5,74.3,1.6987,11.5
4884.0,4.0,1495.2,483.1,246.3,615.2,136.1,2069.1,1635.2,21.5,88.9,33.628,21.2
4885.0,5.1,1477.2,-999.0,860.3,444.2,139.1,1972.1,1691.2,13.4,141.5,32.347,27.9
4886.0,1.6,1172.2,-999.0,339.3,774.2,152.1,1233.1,1118.2,10.4,148.1,2.8711,6.0
4887.0,5.5,1425.2,-999.0,631.3,660.2,220.1,1920.1,2321.2,35.3,33.3,2.8726,32.3
4888.0,2.7,901.2,-999.0,216.3,1001.2,114.1,1020.1,657.2,9.7,104.9,1.9828,4.7
4889.0,3.3,1153.2,-999.0,289.3,815.2,155.1,1541.1,1381.2,28.4,19.9,1.2262,18.5
4890.0,2.4,1160.2,-999.0,110.3,687.2,112.1,1929.1,1192.2,29.4,91.7,55.186,12.6
4891.0,2.2,981.2,-999.0,266.3,819.2,170.1,928.1,912.2,5.8,67.9,1.0393,7.7
4892.0,0.6,903.2,-999.0,38.3,1155.2,37.1,1361.1,618.2,17.1,89.3,2.6779,3.1
4893.0,1.1,975.2,-999.0,86.3,1069.2,85.1,1459.1,611.2,16.0,110.7,3.073,4.5
4894.0,0.4,814.2,-999.0,-999.0,1370.2,-999.0,1131.1,745.2,23.1,66.1,2.8552,2.3
4895.0,1.2,954.2,-999.0,152.3,916.2,100.1,1119.1,777.2,11.4,139.7,2.896,3.2
4896.0,3.9,1284.2,-999.0,363.3,582.2,167.1,1842.1,1300.2,24.7,108.1,49.483,18.3
4897.0,1.6,1074.2,-999.0,63.3,764.2,57.1,1726.1,838.2,28.2,108.3,6.187,7.6
4898.0,0.3,828.2,-999.0,48.3,1263.2,61.1,1353.1,658.2,18.7,88.5,2.9155,3.6
4899.0,0.2,1034.2,-999.0,166.3,861.2,112.1,1060.1,601.2,13.0,99.9,2.3218,3.0
4900.0,2.3,1139.2,-999.0,372.3,753.2,141.1,1092.1,1201.2,6.7,113.3,1.7584,7.5
4901.0,7.0,1776.2,461.1,383.3,702.2,172.1,2333.1,1704.2,9.8,138.7,2.5957,27.4
4902.0,2.3,949.2,-999.0,349.3,860.2,138.1,1041.1,892.2,8.8,67.5,1.237,9.7
4903.0,-999.0,747.2,-999.0,20.3,1775.2,20.1,738.1,266.2,3.4,105.7,1.3411,0.2
4904.0,4.1,1190.2,-999.0,287.3,606.2,206.1,1914.1,1411.2,36.0,35.5,31.048,23.7
4905.0,1.8,1039.2,-999.0,131.3,966.2,117.1,1590.1,845.2,28.1,46.5,2.6839,12.2
4906.0,4.5,1448.2,-999.0,668.3,471.2,217.1,1490.1,1814.2,17.0,80.7,2.4151,16.2
4907.0,0.9,976.2,-999.0,64.3,1156.2,64.1,1393.1,594.2,20.7,82.5,3.0523,3.8
4908.0,0.9,882.2,-999.0,71.3,978.2,57.1,1343.1,731.2,22.9,106.1,43.831,4.0
4909.0,4.6,1522.2,-999.0,841.3,464.2,189.1,1526.1,2104.2,10.3,106.3,2.0824,22.5
4910.0,2.4,1452.2,-999.0,142.3,856.2,110.1,1774.1,1146.2,18.6,92.7,3.0232,12.4
4911.0,3.3,1114.2,-999.0,388.3,777.2,135.1,1301.1,1079.2,15.2,90.9,2.4277,12.2
4912.0,1.0,830.2,-999.0,90.3,1012.2,54.1,1339.1,736.2,18.9,119.1,38.374,3.8
4913.0,1.6,1046.2,-999.0,242.3,782.2,153.1,940.1,1265.2,4.0,103.3,1.3678,6.0
4914.0,-999.0,800.2,-999.0,29.3,1064.2,46.1,1396.1,614.2,24.7,86.9,39.844,2.4
4915.0,3.8,1321.2,-999.0,494.3,525.2,212.1,1366.1,1279.2,25.2,43.7,2.1562,15.8
4916.0,-999.0,1003.2,-999.0,136.3,781.2,128.1,1602.1,865.2,31.5,45.5,3.181,11.9
4917.0,2.3,1013.2,-999.0,369.3,820.2,167.1,984.1,985.2,8.2,75.9,1.33,7.4
4918.0,1.1,839.2,-999.0,191.3,1040.2,115.1,780.1,475.2,3.4,90.5,1.162,2.3
4919.0,1.7,917.2,-999.0,108.3,985.2,83.1,1563.1,674.2,24.0,79.9,35.017,6.7
4920.0,2.4,1168.2,-999.0,228.3,667.2,116.1,1646.1,1102.2,25.2,101.1,4.852,12.6
4921.0,2.5,1096.2,-999.0,378.3,795.2,103.1,1285.1,911.2,13.1,158.5,3.646,6.3
4922.0,0.9,-999.0,-999.0,133.3,-999.0,61.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
4923.0,-999.0,1150.2,-999.0,-999.0,620.2,-999.0,1676.1,1113.2,22.8,95.3,39.067,15.0
4924.0,1.7,1014.2,-999.0,120.3,1200.2,109.1,1366.1,893.2,31.9,27.1,1.9747,12.0
4925.0,1.6,1016.2,-999.0,99.3,729.2,84.1,1609.1,872.2,26.1,96.1,47.797,6.8
4926.0,2.2,1014.2,-999.0,156.3,795.2,125.1,1548.1,851.2,34.5,39.9,32.041,10.9
4927.0,1.3,983.2,-999.0,42.3,800.2,39.1,1608.1,804.2,32.8,68.3,49.876,8.0
4928.0,-999.0,948.2,-999.0,-999.0,859.2,-999.0,1283.1,839.2,17.5,95.3,2.9161,6.9
4929.0,2.7,929.2,-999.0,148.3,962.2,108.1,906.1,524.2,9.8,90.3,1.7251,2.9
4930.0,-999.0,1342.2,-999.0,-999.0,744.2,-999.0,1824.1,1156.2,17.1,110.3,31.963,13.5
4931.0,2.5,1157.2,-999.0,139.3,779.2,139.1,1792.1,982.2,40.1,37.7,4.189,13.6
4932.0,0.4,763.2,20.1,14.3,1783.2,20.1,1098.1,305.2,12.6,101.9,2.3038,0.7
4933.0,1.4,1035.2,-999.0,132.3,764.2,69.1,1465.1,1002.2,19.1,141.7,46.351,6.9
4934.0,-999.0,926.2,-999.0,-999.0,902.2,-999.0,1325.1,759.2,14.6,161.1,39.763,4.7
4935.0,3.0,1120.2,-999.0,-999.0,849.2,-999.0,1785.1,1067.2,21.8,89.5,34.453,13.1
4936.0,0.9,792.2,-999.0,105.3,1972.2,66.1,946.1,517.2,12.4,97.5,2.1793,2.0
4937.0,1.6,994.2,-999.0,-999.0,784.2,-999.0,1453.1,947.2,21.5,138.1,52.363,6.0
4938.0,-999.0,1035.2,-999.0,-999.0,887.2,-999.0,1599.1,1009.2,10.3,141.9,2.7523,8.7
4939.0,5.1,1552.2,-999.0,1045.3,478.2,185.1,1749.1,1862.2,11.9,144.5,3.0844,24.1
4940.0,1.4,1019.2,-999.0,-999.0,836.2,-999.0,1000.1,1049.2,6.0,124.3,1.8418,4.6
4941.0,2.6,1132.2,-999.0,178.3,731.2,107.1,1808.1,1186.2,20.1,90.1,31.237,13.4
4942.0,2.5,1198.2,-999.0,371.3,647.2,151.1,1307.1,1291.2,13.6,125.3,2.9932,9.1
